"Date/Time","Lat","Lon","Base"
"5/7/2014 14:27:00",40.7733,-73.9663,"B02617"
"5/7/2014 14:27:00",40.7202,-74.0051,"B02617"
"5/7/2014 14:27:00",40.7248,-73.9995,"B02617"
"5/7/2014 14:27:00",40.7675,-73.8666,"B02617"
"5/7/2014 14:27:00",40.7559,-73.9794,"B02617"
"5/7/2014 14:27:00",40.7098,-74.0137,"B02617"
"5/7/2014 14:27:00",40.7512,-73.9777,"B02617"
"5/7/2014 14:28:00",40.7066,-73.7499,"B02617"
"5/7/2014 14:29:00",40.7523,-73.9937,"B02617"
"5/7/2014 14:30:00",40.6416,-73.7885,"B02617"
"5/7/2014 14:30:00",40.7407,-73.9946,"B02617"
"5/7/2014 14:30:00",40.7593,-73.9856,"B02617"
"5/7/2014 14:30:00",40.7598,-73.9684,"B02617"
"5/7/2014 14:30:00",40.7678,-73.9957,"B02617"
"5/7/2014 14:31:00",40.7196,-74.0018,"B02617"
"5/7/2014 14:31:00",40.7466,-73.9437,"B02617"
"5/7/2014 14:31:00",40.751,-74.0055,"B02617"
"5/7/2014 14:31:00",40.7438,-73.9904,"B02617"
"5/7/2014 14:31:00",40.7683,-73.8621,"B02617"
"5/7/2014 14:32:00",40.7632,-73.9778,"B02617"
"5/7/2014 14:32:00",40.7414,-73.9914,"B02617"
"5/7/2014 14:32:00",40.7538,-73.9875,"B02617"
"5/7/2014 14:32:00",40.7182,-74.003,"B02617"
"5/7/2014 14:33:00",40.7242,-73.9967,"B02617"
"5/7/2014 14:33:00",40.7485,-74.0035,"B02617"
"5/7/2014 14:33:00",40.7578,-73.9852,"B02617"
"5/7/2014 14:33:00",40.7549,-73.9881,"B02617"
"5/7/2014 14:34:00",40.8061,-73.9554,"B02617"
"5/7/2014 14:34:00",40.752,-73.9819,"B02617"
"5/7/2014 14:34:00",40.7485,-73.9391,"B02617"
"5/7/2014 14:34:00",40.7552,-73.9735,"B02617"
"5/7/2014 14:35:00",40.7581,-73.9928,"B02617"
