"Date/Time","Lat","Lon","Base"
"4/5/2014 23:50:00",40.7408,-74.0076,"B02598"
"4/5/2014 23:59:00",40.7399,-74.007,"B02598"
"4/6/2014 0:11:00",40.7405,-74.0064,"B02598"
"4/6/2014 0:11:00",40.7394,-74.0062,"B02598"
"4/6/2014 0:17:00",40.7407,-74.0076,"B02598"
"4/6/2014 0:31:00",40.7405,-74.0065,"B02598"
"4/6/2014 0:31:00",40.7401,-74.006,"B02598"
"4/6/2014 0:32:00",40.7403,-74.0059,"B02598"
"4/6/2014 0:35:00",40.7399,-74.0062,"B02598"
"4/6/2014 0:43:00",40.7406,-74.0077,"B02598"
"4/6/2014 0:46:00",40.7398,-74.0062,"B02598"
"4/6/2014 1:01:00",40.74,-74.006,"B02598"
"4/6/2014 1:02:00",40.7406,-74.0076,"B02598"
"4/6/2014 1:21:00",40.7394,-74.0068,"B02598"
"4/6/2014 1:25:00",40.7398,-74.0062,"B02598"
"4/6/2014 1:39:00",40.7401,-74.0059,"B02598"
"4/6/2014 1:40:00",40.7406,-74.0077,"B02598"
"4/6/2014 1:49:00",40.7406,-74.0077,"B02598"
"4/6/2014 1:58:00",40.7408,-74.0075,"B02598"
"4/6/2014 2:14:00",40.7401,-74.006,"B02598"
"4/6/2014 2:24:00",40.7409,-74.0076,"B02598"
"4/6/2014 2:34:00",40.7399,-74.006,"B02598"
"4/6/2014 2:35:00",40.7402,-74.0059,"B02598"
"4/6/2014 2:40:00",40.7394,-74.0074,"B02598"
"4/6/2014 2:41:00",40.7394,-74.0071,"B02598"
"4/6/2014 12:06:00",40.7407,-74.0076,"B02598"
"4/6/2014 12:17:00",40.7401,-74.006,"B02598"
"4/6/2014 13:55:00",40.7408,-74.0077,"B02598"
"4/6/2014 14:10:00",40.7405,-74.0078,"B02598"
"4/6/2014 14:45:00",40.7406,-74.0078,"B02598"
"4/6/2014 18:24:00",40.7397,-74.0062,"B02598"
"4/6/2014 19:03:00",40.7405,-74.0078,"B02598"
"4/6/2014 19:13:00",40.7408,-74.0077,"B02598"
"4/6/2014 19:34:00",40.7403,-74.0059,"B02598"
"4/6/2014 20:55:00",40.7408,-74.0076,"B02598"
"4/6/2014 22:18:00",40.7407,-74.0077,"B02598"
"4/7/2014 0:40:00",40.7408,-74.0075,"B02598"
"4/7/2014 8:56:00",40.7398,-74.0069,"B02598"
"4/7/2014 17:11:00",40.7409,-74.0072,"B02598"
"4/7/2014 17:27:00",40.7394,-74.0064,"B02598"
"4/7/2014 17:34:00",40.7404,-74.0063,"B02598"
"4/7/2014 18:33:00",40.7406,-74.0077,"B02598"
"4/7/2014 19:22:00",40.7394,-74.0061,"B02598"
"4/7/2014 19:45:00",40.7404,-74.0078,"B02598"
"4/7/2014 20:26:00",40.7405,-74.0064,"B02598"
"4/7/2014 20:42:00",40.7405,-74.0078,"B02598"
"4/7/2014 20:48:00",40.7398,-74.0069,"B02598"
"4/7/2014 20:53:00",40.7396,-74.0063,"B02598"
"4/7/2014 21:57:00",40.7401,-74.0059,"B02598"
"4/8/2014 2:10:00",40.7394,-74.0065,"B02598"
"4/8/2014 2:11:00",40.7396,-74.0063,"B02598"
"4/8/2014 6:28:00",40.7408,-74.0075,"B02598"
"4/8/2014 7:50:00",40.7393,-74.0064,"B02598"
"4/8/2014 8:39:00",40.7408,-74.0075,"B02598"
"4/8/2014 16:13:00",40.7407,-74.007,"B02598"
"4/8/2014 17:28:00",40.741,-74.0076,"B02598"
"4/8/2014 19:28:00",40.7398,-74.007,"B02598"
"4/8/2014 20:30:00",40.7408,-74.0076,"B02598"
"4/8/2014 20:37:00",40.741,-74.0077,"B02598"
"4/8/2014 20:37:00",40.741,-74.0077,"B02598"
"4/8/2014 21:02:00",40.7406,-74.0078,"B02598"
"4/8/2014 21:23:00",40.7408,-74.0076,"B02598"
"4/8/2014 21:27:00",40.7399,-74.0062,"B02598"
"4/8/2014 21:37:00",40.7401,-74.006,"B02598"
"4/8/2014 22:03:00",40.7406,-74.0077,"B02598"
"4/8/2014 22:32:00",40.7404,-74.0061,"B02598"
"4/9/2014 1:01:00",40.74,-74.007,"B02598"
"4/9/2014 6:22:00",40.7406,-74.0077,"B02598"
"4/9/2014 8:37:00",40.7399,-74.0062,"B02598"
"4/9/2014 9:26:00",40.7409,-74.0075,"B02598"
"4/9/2014 12:22:00",40.7402,-74.0076,"B02598"
"4/9/2014 14:03:00",40.7407,-74.0066,"B02598"
"4/9/2014 14:07:00",40.74,-74.0071,"B02598"
"4/9/2014 14:13:00",40.7394,-74.0066,"B02598"
"4/9/2014 14:55:00",40.7407,-74.0077,"B02598"
"4/9/2014 15:19:00",40.7402,-74.0077,"B02598"
"4/9/2014 15:37:00",40.7409,-74.0075,"B02598"
"4/9/2014 16:14:00",40.74,-74.007,"B02598"
"4/9/2014 19:12:00",40.7406,-74.0077,"B02598"
"4/9/2014 19:26:00",40.7406,-74.0068,"B02598"
"4/9/2014 19:43:00",40.7402,-74.0059,"B02598"
"4/9/2014 20:15:00",40.7408,-74.0076,"B02598"
"4/9/2014 21:41:00",40.74,-74.0073,"B02598"
"4/9/2014 21:55:00",40.7402,-74.0059,"B02598"
"4/9/2014 22:30:00",40.7409,-74.0075,"B02598"
"4/9/2014 22:37:00",40.74,-74.0061,"B02598"
"4/9/2014 23:10:00",40.7404,-74.006,"B02598"
"4/9/2014 23:30:00",40.7405,-74.0078,"B02598"
"4/10/2014 9:28:00",40.7407,-74.0067,"B02598"
"4/10/2014 12:01:00",40.7394,-74.0064,"B02598"
"4/10/2014 12:44:00",40.7394,-74.0064,"B02598"
"4/10/2014 14:47:00",40.7406,-74.0067,"B02598"
"4/10/2014 15:33:00",40.7406,-74.0068,"B02598"
"4/10/2014 16:15:00",40.7402,-74.0076,"B02598"
"4/10/2014 16:31:00",40.74,-74.007,"B02598"
"4/10/2014 16:39:00",40.7394,-74.0071,"B02598"
"4/10/2014 18:01:00",40.7408,-74.0068,"B02598"
"4/10/2014 21:30:00",40.7409,-74.0076,"B02598"
"4/10/2014 21:57:00",40.7403,-74.0059,"B02598"
"4/10/2014 22:12:00",40.7406,-74.0078,"B02598"
"4/10/2014 22:19:00",40.741,-74.0077,"B02598"
